date,growth_yoy_zscore,cpi_yoy_zscore,unemployment_delta_zscore,yield_spread_delta_zscore,credit_spread_delta_zscore,inferred_regime,regime_confidence,regime_margin,regime_entropy,regime_0_prob,regime_1_prob,regime_2_prob,regime_3_prob,equity_return,Mkt-RF,SMB,HML,RF,growth_yoy,cpi_yoy,unemployment_delta,yield_spread_delta,credit_spread_delta,bond_return,bond_return_source,intl_equity_return,real_estate_return,commodities_return,regime_label
1968-12-31,-0.0395293915096407,2.316584907328129,0.0704844837935435,-0.5035084782227829,-0.7063767045077077,2,0.9999956147799566,0.9999912295598617,5.8486855996061273e-05,1.030382678371358e-18,4.385220094833905e-06,0.9999956147799566,9.392496916413696e-114,-0.0416167022416423,-0.0393,0.0336,0.0004,0.0043,0.04592942652172,0.0470588235294118,0.0,-0.0666666666666664,-0.0433333333333333,-0.0531447368421052,synthetic_gs10,,,0.0028985507246377,Inflationary
1969-01-31,0.0762669622876788,2.265593753053228,0.0702852339707711,-0.8634599093615982,0.0992837945672694,2,0.9999973179910325,0.9999946359820396,3.708934767497256e-05,2.3572849034410287e-18,2.682008992900718e-06,0.9999973179910325,6.68468797755814e-113,-0.0081840792328704,-0.0125,-0.0063,0.0166,0.0053,0.0533891420782333,0.0469208211143694,0.0,-0.11,0.0066666666666668,0.0033666252072968,synthetic_gs10,,,0.005780346820809,Inflationary
1969-02-28,0.1220300805053082,2.217286073135573,0.0700876644050462,-0.441432292502371,-1.0794790498488578,2,0.9999969063085352,0.9999938126172551,4.234070267312664e-05,7.601265548676337e-18,3.093691280158813e-06,0.9999969063085352,2.872084462220614e-108,-0.0473740877741047,-0.0586,-0.0395999999999999,0.0089,0.0046,0.0563457960850166,0.0467836257309939,0.0,-0.0599999999999999,-0.0666666666666667,-0.0198011037527594,synthetic_gs10,,,0.0057471264367816,Inflationary
1969-03-31,0.1991730762645935,2.599794163552517,0.0698917516125846,0.6518607773896463,0.0513032601692533,2,0.999995093937498,0.9999901878752915,6.488284994691097e-05,8.4275282284464755e-22,4.906062206475427e-06,0.999995093937498,6.102363555093602e-128,0.0344441554816692,0.0266,-0.003,-0.0042,0.0046,0.0613155936802485,0.0524781341107873,0.0,0.0699999999999999,0.0033333333333332,-0.0126122644049541,synthetic_gs10,,,0.0057142857142857,Inflationary
1969-04-30,0.1136896065842876,2.742422067903839,0.0696974725665512,0.5093562375898459,0.4816829541851897,2,0.9999921146692787,0.9999842293382335,0.00010054193018385222,2.1575413641585203e-23,7.885331045182493e-06,0.9999921146692787,8.321848690607915e-136,0.0214757192325749,0.0146,-0.0081,0.0002,0.0053,0.0558843854219872,0.0552325581395347,0.0,0.053333333333333,0.0299999999999999,0.0258849206349206,synthetic_gs10,,,0.0028409090909089,Inflationary
1969-05-31,-0.1322051167143299,2.6688402578538564,0.0695048046856916,0.6478264403334667,0.4800519325657454,2,0.9999835151569622,0.9999670303139587,0.00019803342199347583,1.390197008766991e-22,1.648484300339056e-05,0.9999835151569622,3.902988882059039e-131,-0.0022181825780509,-0.0009,-0.0032,0.0062,0.0048,0.0402220301442386,0.0550724637681159,0.0,0.0699999999999999,0.0299999999999999,-0.0191695164775798,synthetic_gs10,,,0.0056657223796034,Inflationary
1969-06-30,-0.0324782846511123,2.5892556352255838,0.2945170152457545,-0.3679312260335599,-0.440465991193582,2,0.9999906073448991,0.9999812146893775,0.00011811806788868046,1.501972659707863e-21,9.392655521574428e-06,0.9999906073448991,2.6585479032661707e-127,-0.0555770350945514,-0.0719,-0.0533999999999999,-0.011,0.0051,0.0465417944991657,0.0547550432276655,0.0333333333333333,-0.0500000000000001,-0.0266666666666666,-0.0342902953586498,synthetic_gs10,,,0.0056338028169014,Inflationary
1969-07-31,0.0802015236298451,2.514983683225521,0.2936464004823849,-0.9014299490350084,-1.3539191781341648,2,0.9999925953490152,0.9999851906979079,9.4878743452243e-05,2.233580837401984e-21,7.4046511072468654e-06,0.9999925953490152,4.5117369602324876e-126,-0.0601780504402069,-0.07,-0.0324,0.0118,0.0053,0.0536831891323683,0.0544412607449855,0.0333333333333333,-0.1133333333333332,-0.0833333333333333,-0.0173560502283103,synthetic_gs10,,,0.002801120448179,Inflationary
1969-08-31,0.071800977784689,2.455870283507392,0.2927834611626918,-1.5387837645680924,-0.1604674859100816,2,0.9999956604154732,0.9999913208309493,5.7923599569335004e-05,4.3093410653752555e-21,4.339584523834301e-06,0.9999956604154732,1.7446821266831914e-128,0.0400740523989764,0.0469,0.0081,-0.0375,0.005,0.0531656116867582,0.0542857142857142,0.0333333333333333,-0.19,-0.0099999999999997,0.0100642857142856,synthetic_gs10,,,-0.0027932960893852,Inflationary
1969-09-30,0.0048843659948546,2.5895840629297,0.5185891737651614,-0.0991929972330817,-1.2928694184461744,2,0.999973810779075,0.999947621558046,0.00030248941733292605,7.805258755935758e-22,2.6189221029024892e-05,0.999973810779075,9.407440855061661e-127,-0.0250235507925072,-0.0297,0.0123,-0.0322,0.0062,0.0489564979890428,0.0569800569800569,0.0666666666666667,-0.0199999999999998,-0.0799999999999997,-0.0646791106128549,synthetic_gs10,,,0.002801120448179,Inflationary
1969-10-31,-0.0233054767704258,2.5164461958630264,0.5168292065968374,1.138832809519538,0.0096029001645963,2,0.9999555393349169,0.9999110786696641,0.0004899958079542555,2.564148240657461e-21,4.446066525277843e-05,0.9999555393349169,3.131786707583188e-123,0.0429553251935101,0.0506,0.0392,-0.0312,0.006,0.0471838287956043,0.0566572237960341,0.0666666666666667,0.1266666666666666,2.96059473233375e-16,0.0143465549348231,synthetic_gs10,,,0.0027932960893854,Inflationary
1969-11-30,-0.3915297984272975,2.640052365687486,0.0597090964783695,0.5994428909624397,-0.3159673959738852,2,0.9999023319182851,0.9998046638365813,0.0009995241012419746,4.43025346448521e-22,9.766808170387595e-05,0.9999023319182851,2.2886029952514332e-128,-0.0340816010541635,-0.038,-0.0255,-0.0125,0.0052,0.0240663156006291,0.0593220338983051,0.0,0.0633333333333331,-0.0199999999999998,0.0002828638497652,synthetic_gs10,,,0.0055710306406686,Inflationary
1969-12-31,-0.4854625027373259,2.5647173951356903,-0.3972444601380535,-0.6161636817456523,0.60911316320014,2,0.9972938355234282,0.9945876710466629,0.01870194728095611,4.2203930855167624e-20,0.0027061644767653148,0.9972938355234282,2.431874325047149e-126,-0.0186547281264659,-0.0263,-0.0368,-0.0288,0.0064,0.018102058474672,0.0589887640449438,-0.0666666666666667,-0.08,0.0366666666666664,-0.0654785714285715,synthetic_gs10,,,0.005540166204986,Inflationary
1970-01-31,-0.8802975302823487,2.679018515961924,0.519411190761942,-0.4445417159408783,-0.2643483382232226,2,0.7570339481208797,0.5140678962414722,0.5544747869524906,7.32632636886383e-21,0.24296605187940745,0.7570339481208797,6.707779328173576e-135,-0.076471878147146,-0.081,0.0291,0.0317,0.006,-0.006757586927141,0.0616246498599437,0.0666666666666665,-0.0599999999999999,-0.0166666666666672,-0.0119256535947712,synthetic_gs10,,,0.0055096418732782,Inflationary
1970-02-28,-0.987007027971068,2.7830704444188763,1.6532252923848834,0.6616893790318011,2.324737619443934,1,0.9995718059413732,0.9991436118825844,0.0037491472519239617,6.444592336875479e-27,0.9995718059413732,0.00042819405878882045,1.3325802117951749e-140,0.0526935254507441,0.0513999999999999,-0.0239,0.0369,0.0062,-0.0137227551489554,0.064245810055866,0.2333333333333334,0.0700000000000002,0.1433333333333329,0.07709500427899,synthetic_gs10,,,0.0054794520547944,Crisis
1970-03-31,-1.1239706999769108,2.522774161914668,2.081660629387522,1.780861592648783,2.9508696852725,1,0.9999999946548996,0.9999999893102505,1.0714354195995144e-07,3.9349608636324344e-29,0.9999999946548996,5.3446491993741e-09,3.5929241835523984e-128,0.001452483278413,-0.0106,-0.0231,0.0408,0.0056999999999999,-0.0226675257731958,0.0609418282548475,0.3000000000000001,0.2033333333333334,0.1866666666666668,0.0295139963167588,synthetic_gs10,,,0.0,Crisis
1970-04-30,-1.10019447502664,2.455701297569979,1.6124851411645678,2.7110058924513503,1.2459229199535942,1,0.9999994097453887,0.9999988194903294,9.056110221630886e-06,1.9353708284378274e-26,0.9999994097453887,5.902550592861626e-07,3.6264791432117843e-134,-0.090483106759688,-0.1099,-0.0613999999999999,0.0613999999999999,0.005,-0.0215819521797953,0.0606060606060607,0.2333333333333332,0.32,0.08,-0.0393700023573785,synthetic_gs10,,,0.0027247956403269,Crisis
1970-05-31,-1.053213671257911,2.4023296087489667,1.3761005685817451,2.654200833330482,-2.466657433283451,1,0.999998650158888,0.9999973003174261,1.959365207699389e-05,3.5977731314493337e-26,0.999998650158888,1.3498414619445986e-06,3.088404424872667e-129,-0.0609665578504573,-0.069,-0.0461,0.0332,0.0053,-0.0190127002344778,0.0604395604395604,0.1999999999999998,0.32,-0.1566666666666663,-0.0642070252593596,synthetic_gs10,,,0.0,Crisis
1970-06-30,-1.2475483461523391,2.342170810506869,1.143794237215741,1.9716450720441796,-0.7917901444668038,1,0.9999831678512776,0.9999663357022626,0.00020185468789181793,8.04856029487823e-22,0.9999831678512776,1.683214901507574e-05,3.515981878239404e-119,-0.0500326803183156,-0.0579999999999999,-0.0208,0.0044,0.0058,-0.0316477830865524,0.0601092896174861,0.1666666666666666,0.2399999999999999,-0.0500000000000001,0.0154412241887906,synthetic_gs10,,,0.0027173913043478,Crisis
1970-07-31,-1.28238697713529,2.127448523028417,0.9141899545475144,0.3666920302635509,3.1913312099748707,1,0.9999977921349272,0.9999955842700249,3.096195522792004e-05,6.3314450917850916e-21,0.9999977921349272,2.2078649023836145e-06,5.122433950768447e-101,0.0732948534321153,0.0692,-0.0055,0.0093,0.0052,-0.0343695881839832,0.0570652173913044,0.1333333333333334,0.0433333333333333,0.2100000000000002,0.0550027210884353,synthetic_gs10,,,0.005420054200542,Crisis
1970-08-31,-1.335675771948297,2.089142857720528,0.6862284440958271,0.1483477614529585,4.068645769105728,1,0.999999564884187,0.9999991297679423,6.80854531613166e-06,1.490080041190356e-22,0.999999564884187,4.3511624465337303e-07,1.088216102144615e-98,0.0444585964847112,0.045,0.0148,0.0141,0.0053,-0.0383002615963757,0.056910569105691,0.0999999999999999,0.0166666666666666,0.2799999999999996,-0.0031667113494192,synthetic_gs10,,,-0.0053908355795149,Crisis
1970-09-30,-1.4269128944493783,2.0436686383035023,1.1310374545639938,0.3113574340578545,2.7813322425356075,1,0.9999987872850474,0.9999975745702845,1.7733099897769623e-05,6.638069530078652e-20,0.9999987872850474,1.2127147629103688e-06,8.860334975275615e-96,0.034102140863224,0.0418,0.0861,-0.0541,0.0054,-0.0447136726936694,0.0566037735849056,0.1666666666666666,0.0366666666666664,0.1966666666666669,0.0248672974767597,synthetic_gs10,,,0.005420054200542,Crisis
1970-10-31,-1.717990391485719,2.00017243049554,1.1245832443829014,1.126137852422991,0.2311633977681997,1,0.9999951883316753,0.9999903766630613,6.372797052110499e-05,8.515868741993102e-18,0.9999951883316753,4.81166861393554e-06,2.610211930990623e-98,-0.0124555517644897,-0.0227,-0.0417,0.0021,0.0046,-0.0640981799250738,0.0563002680965147,0.1666666666666666,0.1366666666666667,0.0199999999999998,0.0142774131709515,synthetic_gs10,,,0.0,Crisis
1970-11-30,-1.6519553270214675,1.9585022991580203,1.7817992281014288,1.2008076800889422,2.908369174465052,1,0.9999999941692295,0.9999999883381416,1.1638655878116214e-07,1.872625371264885e-22,0.9999999941692295,5.831087821310582e-09,4.5349797694252184e-94,0.047447410789696,0.0462,-0.0397,0.0158,0.0046,-0.0609133394133317,0.056,0.2666666666666669,0.1466666666666665,0.2100000000000005,0.0729569008640291,synthetic_gs10,,,0.0,Crisis
1970-12-31,-1.2630755902999822,1.918522255295178,1.544499742338717,0.679145931027287,3.280941349972032,1,0.9999966605247491,0.9999933210498941,4.544923370923374e-05,1.1517638545824681e-20,0.9999966605247491,3.3394748549276065e-06,2.5898558280353606e-86,0.0567661095283615,0.0574,0.0282,0.0104,0.0042,-0.0367615908409881,0.055702917771883,0.2333333333333331,0.0833333333333333,0.2433333333333328,0.0714894736842105,synthetic_gs10,,,0.0,Crisis
1971-01-31,-0.8546318478535886,1.7320561679024038,0.8706620556819971,1.0295599270485265,2.188000682597821,1,0.9540872423820697,0.9081744847640151,0.18630002456359984,4.586778006339624e-14,0.9540872423820697,0.045912757618054564,8.707824928323942e-78,0.0404774353312578,0.0483,0.0728,0.0155,0.0038,-0.0110409845557812,0.0527704485488127,0.1333333333333334,0.1266666666666666,0.1666666666666666,0.0287991784037557,synthetic_gs10,,,0.0053908355795146,Crisis
1971-02-28,-0.8702810221983608,1.404660198647135,-0.0231750814233085,2.2797428463778946,-1.275872910713544,2,0.6561278115633856,0.31225562314786565,0.6435705308049394,2.1048539227692625e-11,0.34387218841552,0.6561278115633856,2.4884354094420964e-73,0.009073871208846,0.0141,0.0186,-0.0124,0.0033,-0.0122755453017924,0.0472440944881888,0.0,0.2833333333333335,-0.0866666666666668,0.0260333333333333,synthetic_gs10,,,0.0107238605898125,Inflationary
1971-03-31,-0.8632015287596125,1.2334474848316124,-0.2465573143040434,2.115421500770662,0.0468477677588724,2,0.9353001643031994,0.8706003293172024,0.23970808713310934,7.104267869642323e-10,0.06469983498599692,0.9353001643031994,4.280932799685456e-63,0.0367958403989017,0.0412,0.026,-0.0395,0.003,-0.0120620772405427,0.0443864229765014,-0.0333333333333332,0.2666666666666669,0.0100000000000003,0.0721947763229678,synthetic_gs10,,,0.0026525198938991,Inflationary
1971-04-30,-0.7325846194221993,1.0662376551548618,-0.021960261528947,0.4235444792839612,0.4570372759761258,2,0.9954238581541096,0.9908478879646982,0.02921879034118283,1.7165657784981917e-07,0.004575970189411357,0.9954238581541096,2.4948276279810832e-49,0.0362875035214931,0.0315,-0.0049,0.0086,0.0028,-0.0039526214208286,0.0415584415584415,0.0,0.0566666666666667,0.0399999999999997,-0.0180570175438595,synthetic_gs10,,,0.0026455026455027,Inflationary
1971-05-31,-0.6322318861194013,1.2009007590313656,-0.0219068694370433,-0.4624448119241919,-0.320963002278098,2,0.9998612330848287,0.9997224713928516,0.001371442654973016,5.222754160680959e-09,0.00013876169197704914,0.9998612330848287,2.630513966479474e-55,-0.0415584398427177,-0.0399,-0.0104,-0.0133,0.0029,0.0022684620250987,0.044041450777202,0.0,-0.0533333333333333,-0.0166666666666669,-0.0911965551743853,synthetic_gs10,,,0.0052770448548813,Inflationary
1971-06-30,-0.5125902531460786,1.1810542865712257,-0.2469124146149048,-1.5012077132774413,-2.4808893626582043,2,0.9999424501519142,0.9998849003399476,0.0006193997908588089,3.585474986675884e-11,5.7549811966541496e-05,0.9999424501519142,2.6843790553130026e-63,-0.0093345411102465,-0.0009,-0.0153,-0.0197,0.0037,0.0097379749154864,0.0438144329896907,-0.0333333333333332,-0.1833333333333335,-0.1766666666666667,-0.0150192879499216,synthetic_gs10,,,0.0026246719160105,Inflationary
1971-07-31,-0.5960463795120051,1.1679388737743437,0.2048810558125825,-1.7261776053944984,-2.6975652677368567,2,0.9997799067483822,0.999559813506692,0.002073575558215784,1.0281720933425282e-11,0.00022009324169021578,0.9997799067483822,8.3791329961269e-66,-0.0316108937553829,-0.0449,-0.0151,-0.0002,0.004,0.0043444744378011,0.0437017994858612,0.0333333333333332,-0.2133333333333333,-0.1966666666666666,-0.0267752556237219,synthetic_gs10,,,0.0026178010471202,Inflationary
1971-08-31,-0.657967890241495,1.1550520606483343,0.4303326009159449,-1.631508719785503,-0.286395160670619,2,0.9999184614992056,0.9998369234766218,0.0008491803434771127,4.779754881176788e-10,8.15380225837999e-05,0.9999184614992056,7.835733042942178e-64,0.036095384831027,0.0379,-0.0022,0.0264,0.0046999999999999,0.0002972257163935,0.0435897435897436,0.0666666666666664,-0.2033333333333334,-0.0166666666666666,0.0278965948489351,synthetic_gs10,,,0.0052219321148825,Inflationary
1971-09-30,-0.2870018845134678,0.9924913571845544,0.202708270395174,-0.8559535332669949,0.9174237347203432,2,0.9999746430917039,0.9999493097386899,0.00029388303444334097,2.3555576553270582e-08,2.5333353014056568e-05,0.9999746430917039,2.1412044752047177e-50,-0.0069676103192126,-0.0086,0.005,-0.0289999999999999,0.0037,0.0236090438537655,0.040816326530612,0.0333333333333332,-0.1066666666666667,0.0733333333333332,0.0723526342451874,synthetic_gs10,,,-0.0051948051948053,Inflationary
1971-10-31,0.1696135953795375,0.8328904532241451,-0.4788117666096484,0.3683787234688856,2.227830464180978,2,0.9999797309090923,0.9999595038271265,0.0002396065996286334,4.200914321303977e-08,2.0227081965759004e-05,0.9999797309090923,1.4714176410270358e-38,-0.0417937068742134,-0.0441999999999999,-0.0175,-0.0051,0.0037,0.0523238850941416,0.0380710659898477,-0.0666666666666667,0.0466666666666665,0.1733333333333337,0.0393186210640607,synthetic_gs10,,,0.0,Inflationary
1971-11-30,0.3426381632175553,0.6757855129287185,-0.2501255031826701,-0.1384405664691714,1.6371995540874955,2,0.9999928078563584,0.9999865272207784,9.509922490913195e-05,9.115084464159279e-07,6.280635579987137e-06,0.9999928078563584,1.5700837957195259e-34,-0.0025470177715578,-0.0046,-0.0277,-0.0167,0.0037,0.0632266524742535,0.0353535353535352,-0.0333333333333332,-0.0166666666666666,0.1300000000000004,0.0251777543563799,synthetic_gs10,,,0.0,Inflationary
1971-12-31,0.1525084220553269,0.5208122908129477,-0.0215118440517769,1.245256281043782,-0.0843461868017304,2,0.999983958072769,0.9999715139459412,0.00020168813071934827,3.597800834977663e-06,1.2444126827816944e-05,0.999983958072769,1.1370276514962359e-34,0.0861793665094168,0.0871,0.0329,-0.0038,0.0037,0.0513563162905452,0.0326633165829146,0.0,0.1566666666666668,2.96059473233375e-16,-0.0158123780837636,synthetic_gs10,,,0.0078328981723239,Inflationary
1972-01-31,0.4224486731813674,0.5146084416550264,-0.0214615006753615,2.8648600987632475,-1.2712694576071892,2,0.9999646634018814,0.9999293281842906,0.00039757239230799073,1.380585561057249e-09,3.533521759077645e-05,0.9999646634018814,4.892705230316358e-51,0.0181213259856782,0.0247,0.0584,0.0212,0.0029,0.0682762346541479,0.0325814536340853,0.0,0.3666666666666668,-0.0900000000000001,0.0015689853850476,synthetic_gs10,,,0.0051813471502588,Inflationary
1972-02-29,0.626558801447344,0.7983776397376017,-0.7078914396768774,3.2710083927301445,-1.9129833727023,2,0.9999826755665739,0.9999653511351217,0.00020725886998421925,1.5378149156831924e-12,1.7324431452223424e-05,0.9999826755665739,3.011914282692753e-63,0.0253030324383585,0.0287,0.0132,-0.0283,0.0025,0.0811173297567973,0.037593984962406,-0.0999999999999999,0.43,-0.1400000000000002,-0.0168904061624649,synthetic_gs10,,,0.0103092783505156,Inflationary
1972-03-31,0.7629136758558358,0.6476813519116893,-0.4766273777583611,1.033997080624518,-1.2902307170019276,2,0.9999980729635731,0.9999967630882188,2.84943037851737e-05,6.171610621113454e-07,1.3098753542861708e-06,0.9999980729635731,1.4667999893859412e-39,0.0059115816385666,0.0062,-0.0029,-0.0161,0.0027,0.0897736706252287,0.0349999999999999,-0.0666666666666667,0.1400000000000001,-0.0933333333333337,0.0067114035087718,synthetic_gs10,,,0.0,Inflationary
1972-04-30,0.8361700844367846,0.6405841249220066,-0.245708255550252,-0.2735246579131818,-1.0657477021034658,2,0.999996273973586,0.9999931674135096,5.197830067273631e-05,3.1065600764139772e-06,6.194664926528086e-07,0.999996273973586,8.019893168708989e-33,0.0043843398701779,0.0029,0.0016,0.0003,0.0029,0.0945306382470436,0.0349127182044888,-0.0333333333333332,-0.0299999999999999,-0.0766666666666668,-0.014711024162548,synthetic_gs10,,,0.0025510204081631,Inflationary
1972-05-31,0.7469565478530914,0.4867538513153501,-0.0148572080037604,-1.166858054772342,-0.2762040432687783,2,0.9999789000137388,0.9999586561712119,0.00025184936496541857,2.0243842526864935e-05,8.561439708069865e-07,0.9999789000137388,1.0044827111820546e-32,0.0172750129282348,0.0129,-0.0271,-0.0272,0.003,0.0891571547038656,0.0322580645161292,0.0,-0.1466666666666666,-0.0166666666666666,0.0148513866451266,synthetic_gs10,,,0.0050890585241731,Inflationary
1972-06-30,0.7174332152176324,0.3346982394904624,-0.2456084172060183,-0.3952882234863428,-0.4068729645247211,2,0.99983111307514,0.9996632231097408,0.0016419826506865057,0.00016788996539926105,9.96959324946978e-07,0.99983111307514,1.0874009602684407e-24,-0.0218205004682259,-0.0243,0.0028,-0.0246,0.0029,0.0874803410531408,0.0296296296296296,-0.0333333333333332,-0.0466666666666667,-0.0266666666666669,0.0083709760739532,synthetic_gs10,,,0.0050632911392405,Inflationary
1972-07-31,0.7461695945035707,0.3296577154355058,-0.2450159913841927,-0.9317145191379492,0.2525525834509347,2,0.9998457875275152,0.9996924417051262,0.0015131057994649535,0.00015334582238896974,8.666499087193414e-07,0.9998457875275152,1.609024081001521e-26,0.0023333955705076,-0.008,-0.0289999999999999,0.006,0.0031,0.0894255547554803,0.0295566502463053,-0.0333333333333335,-0.1166666666666667,0.0233333333333334,0.0050916666666666,synthetic_gs10,,,0.0075566750629723,Inflationary
1972-08-31,1.0901254919316752,0.3246481838191145,-0.2444278319107919,-0.6720841794272873,-0.5835028805870253,2,0.9998945000473619,0.9997894397063971,0.001074384381092251,0.00010506034096477422,4.396121109263878e-07,0.9998945000473619,1.3161166772091428e-26,0.0344538315417741,0.0327,-0.0399,0.0455999999999999,0.0029,0.1110551030695354,0.0294840294840292,-0.0333333333333335,-0.0833333333333331,-0.0400000000000003,-0.0112749454446263,synthetic_gs10,,,0.0024999999999999,Inflationary
1972-09-30,0.9400847093469736,0.4610569242532692,-0.4759461657632786,-0.8235921054473894,-2.4432078824332915,2,0.999996116655248,0.9999937790341132,5.487562314295263e-05,2.337621134791979e-06,1.5457237911357384e-06,0.999996116655248,9.791725018828465e-30,-0.0048608632994313,-0.0113999999999999,-0.0266,0.0049,0.0034,0.1020111941857067,0.0318627450980393,-0.0666666666666667,-0.1033333333333335,-0.183333333333333,-0.0495754025764895,synthetic_gs10,,,0.0024937655860348,Inflationary
1972-10-31,1.0274437914817285,0.4553025434286152,-0.0094346568407516,-1.0251786093278017,-2.363838856885655,2,0.9999972197522307,0.9999949770977682,3.971313357956973e-05,5.375928701605271e-07,2.242654462426528e-06,0.9999972197522307,1.8938006236924912e-33,0.0093170398088062,0.0052,-0.0273,0.0121999999999999,0.004,0.1077155087530188,0.0317848410757948,0.0,-0.13,-0.18,0.0161453562340965,synthetic_gs10,,,-0.0024875621890547,Inflationary
1972-11-30,1.156390654025821,0.5906796024891179,-0.7083576093210565,-1.7819883747571146,-1.1908417250820251,2,0.9999997382811103,0.9999995842631874,4.405617109291803e-06,1.0770106447214515e-07,1.5401792298108132e-07,0.9999997382811103,2.62720799293082e-44,0.0456174606055077,0.046,-0.0118,0.0487999999999999,0.0037,0.1160772110712893,0.0341463414634146,-0.0999999999999999,-0.2300000000000001,-0.0899999999999998,0.0362641975308642,synthetic_gs10,,,0.0049875311720697,Inflationary
1972-12-31,1.143308157402855,0.5840983015125444,-0.705994950238375,-1.5393762004977865,0.1038201444754738,2,0.9999993753246731,0.9999988857215314,9.874941708869334e-06,4.89603141723351e-07,1.350721005919572e-07,0.9999993753246731,3.165087330322031e-43,0.0118282755161629,0.0062,-0.0195,-0.0218,0.0037,0.1156325328095706,0.0340632603406325,-0.0999999999999999,-0.1999999999999998,0.0099999999999997,-0.0075055201698513,synthetic_gs10,,,0.0198511166253103,Inflationary
1973-01-31,0.8470372078000183,0.7182519947294762,-1.6298105009501076,-1.753590637400582,-0.6296183273709295,2,0.999999631999412,0.9999993272982967,5.988927177919616e-06,6.329951836402914e-08,3.047011152952492e-07,0.999999631999412,2.358674735982227e-47,-0.0171114292269461,-0.0327,-0.0349,0.027,0.0044,0.0974594427614796,0.0364077669902913,-0.2333333333333331,-0.2300000000000001,-0.0466666666666665,-0.0104232704402515,synthetic_gs10,,,0.0121654501216545,Inflationary
1973-02-28,0.917001275792128,0.8456409217906475,-0.693854216333271,-1.16187266277489,-1.655398189109883,2,0.9999996879787918,0.9999994014068088,5.074324850081926e-06,2.5449269061460064e-08,2.865719829858368e-07,0.9999996879787918,3.785070914763646e-50,-0.0374902914753564,-0.0484999999999999,-0.0389,0.0163999999999999,0.0042,0.1020275786207729,0.038647342995169,-0.0999999999999999,-0.1533333333333333,-0.1266666666666666,-0.0224804437564498,synthetic_gs10,,,0.0192307692307691,Inflationary
1973-03-31,0.8005605827744037,1.4002449406775106,-0.691601143540895,-1.681879681936624,-1.0892146662717077,2,0.9999998603489173,0.9999997207013963,2.3439654166532486e-06,3.827095196891996e-12,1.3964752098933158e-07,0.9999998603489173,1.5403144675390137e-74,-0.0014326975436259,-0.013,-0.0278,0.0256999999999999,0.0046,0.0949926885365561,0.0483091787439613,-0.0999999999999999,-0.2233333333333333,-0.0833333333333333,-0.0050088353413653,synthetic_gs10,,,0.0235849056603774,Inflationary
1973-04-30,0.5977836830042801,1.6602912687088978,0.2436497099827636,-1.5934033275244406,-0.0970165120801291,2,0.999999257052244,0.9999985141043701,1.122790356629968e-05,8.129957699882505e-14,7.429478738672866e-07,0.999999257052244,5.628255101231257e-88,-0.0407998167084429,-0.0567999999999999,-0.0384,0.0538999999999999,0.0052,0.0825492060104571,0.0530120481927711,0.0333333333333332,-0.2133333333333332,-0.0066666666666668,0.0115529185295578,synthetic_gs10,,,0.0046082949308756,Inflationary
1973-05-31,0.7123321657617475,1.7760641231204397,-0.224707496096431,-1.3576507489859,-0.5277765365603635,2,0.9999997780996883,0.9999995561997758,3.621636081299707e-06,1.7749455300462995e-14,2.2189991260661153e-07,0.9999997780996883,1.5614365207860345e-92,-0.0188838389212805,-0.0297,-0.0626999999999999,0.0038,0.0051,0.0897758271601945,0.0552884615384614,-0.0333333333333332,-0.1833333333333335,-0.0399999999999997,-0.0214281734132932,synthetic_gs10,,,0.0206422018348624,Inflationary
1973-06-30,0.6872602234941407,2.0226083419775795,0.0101918426397906,-2.2354917705160338,-0.3969046614367914,2,0.9999996773613541,0.9999993547230392,5.145025635382791e-06,4.2271870008902244e-18,3.226383148743339e-07,0.9999996773613541,7.732891683840478e-115,-0.0065745100721822,-0.0157,-0.0283999999999999,0.0113999999999999,0.0051,0.0883633980415821,0.0599520383693046,0.0,-0.3033333333333334,-0.0299999999999996,-0.0015909367396595,synthetic_gs10,,,0.0224719101123596,Inflationary
1973-07-31,0.7671935639826865,1.8591059653600632,-0.459467292208856,-3.110786594129645,-1.3428656661336935,2,0.9999998141684219,0.9999996283371498,3.065921911592838e-06,4.531326619535165e-19,1.858312720208099e-07,0.9999998141684219,5.2379361968529095e-123,0.0379819585971075,0.0504,0.0791999999999999,-0.0526,0.0064,0.0934569709588777,0.0574162679425838,-0.0666666666666667,-0.43,-0.1033333333333332,-0.0275833333333332,synthetic_gs10,,,-0.0131868131868132,Inflationary
1973-08-31,0.4981379620922346,2.751933143238908,-0.2231301586659635,-4.09681956827616,-0.3462646360369271,2,0.9999993288995461,0.9999986577990593,1.0210353390670995e-05,4.792636517499451e-31,6.711004868995043e-07,0.9999993288995461,7.114384053762944e-192,-0.0366845423759212,-0.0382,-0.02,0.0103,0.0069999999999999,0.0769574249623916,0.0739856801909308,-0.0333333333333335,-0.5866666666666663,-0.0266666666666672,-0.0319264960261805,synthetic_gs10,,,0.0579064587973274,Inflationary
1973-09-30,0.4970318618713205,2.6838602527456654,-0.2226291917397758,-2.0624272730655786,1.3373651260092665,2,0.999998687259856,0.9999973745195935,1.9091695617535386e-05,6.3460277689496805e-25,1.3127402625180565e-06,0.999998687259856,6.3965269210062015e-149,0.0400959261887365,0.0474,0.0293,0.0222,0.0068,0.0769711843688705,0.0736342042755344,-0.0333333333333335,-0.303333333333333,0.1033333333333335,0.0480585585585586,synthetic_gs10,,,-0.0168421052631578,Inflationary
