Date,spy_equivalent_return,Mkt-RF,SMB,HML,RF,cpi_yoy,unemployment_delta,yield_spread_delta,cpi_yoy_zscore,unemployment_delta_zscore,yield_spread_delta_zscore
1958-09-03,0.00375000635782885,0.0039000000000000003,-0.0004,-0.0019,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-04,-0.0016604780105426986,-0.0017000000000000001,0.0015,-0.0019,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-05,-0.0027026456869413407,-0.0011,0.0019,-0.0013,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-08,0.0033354147037847337,0.0038,0.002,-0.001,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-09,0.006856389134303198,0.0053,-0.0001,0.0004,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-10,-0.003095289187277417,-0.0026,0.0002,0.0,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-11,0.006830842620092925,0.006500000000000001,-0.0018,0.0008,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-12,-0.002261525734619463,-0.0025,0.001,0.0006,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-15,0.008860505171890187,0.0087,-0.0055000000000000005,0.0060999999999999995,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-16,0.00796567395713299,0.006500000000000001,-0.0055000000000000005,0.0032,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-17,0.0,-0.0008,-0.0007000000000000001,0.0017000000000000001,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-18,0.0006079553175644126,-0.0044,0.0019,0.0043,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-19,0.00040503153768844946,0.0066,0.0006,0.009000000000000001,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
1958-09-22,-0.004048598315015806,-0.0040999999999999995,0.0040999999999999995,-0.0012,0.0001,0.023338048090523422,-0.09999999999999964,-0.43999999999999995,-0.4293824700060357,-0.2457460019746325,-1.190364274427437
